Flight time,Location,Aircraft name,Task Type,Sprayed area,Total Amount(L/Kg),Flight duration(min:sec),Crop,Pliot Name,Team Name,Field Name,Serial Number,Starting Battery Level,Ending Battery Level,Battery SN,source_file
2024-08-30 06:40:01-06:42:49,"Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,4.62,14.79,02:48,other,UTPL,default team,,R2265008965,31.0,7.0,,MKAVI1 T40 RPU028B_AUG_2024_ManualMode__flight_record.csv
2024-08-30 06:34:13-06:36:13,"Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,1.5,5.21,02:00,other,UTPL,default team,,R2224963871,100.0,75.0,,MKAVI1 T40 RPU028B_AUG_2024_ManualMode__flight_record.csv
2024-08-30 06:24:40-06:25:41,"Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,1.46,2.64,01:01,other,UTPL,default team,,R2164896230,94.0,82.0,,MKAVI1 T40 RPU028B_AUG_2024_ManualMode__flight_record.csv
2024-08-30 02:15:06-02:16:22,"San Carlos, Valencia, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,2.7,4.38,01:16,other,UTPL,default team,,R2044760948,53.0,45.0,,MKAVI1 T40 RPU028B_AUG_2024_ManualMode__flight_record.csv
2024-08-29 22:54:04-22:54:54,"Valencia Bypass Road, Dabongdabong, Valencia, Bukidnon, Northern Mindanao, 8709088, Philippines",T40 Drone 2,Spraying,0.0,0.26,00:50,other,UTPL,default team,,R1243859068,64.0,58.0,,MKAVI1 T40 RPU028B_AUG_2024_ManualMode__flight_record.csv
2024-08-29 22:35:38-22:36:22,"Dabongdabong, Valencia, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.33,1.9,00:43,other,UTPL,default team,,R1103701239,16.0,11.0,,MKAVI1 T40 RPU028B_AUG_2024_ManualMode__flight_record.csv
2024-08-29 22:34:04-22:34:22,"Dabongdabong, Valencia, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.83,0.6,00:17,other,UTPL,default team,,R1063656145,29.0,27.0,,MKAVI1 T40 RPU028B_AUG_2024_ManualMode__flight_record.csv
2024-08-29 22:06:11-22:06:52,"Dabongdabong, Valencia, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.45,0.67,00:41,other,UTPL,default team,,R0903475769,100.0,94.0,,MKAVI1 T40 RPU028B_AUG_2024_ManualMode__flight_record.csv
2024-08-29 21:39:45-21:41:05,"Dabongdabong, Valencia, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,1.01,6.12,01:20,other,UTPL,default team,,R0723272846,39.0,29.0,,MKAVI1 T40 RPU028B_AUG_2024_ManualMode__flight_record.csv
2024-08-29 08:54:49-08:57:43,"Baclayon, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,8.07,14.33,02:53,other,UTPL,default team,,R0282776812,60.0,38.0,,MKAVI1 T40 RPU028B_AUG_2024_ManualMode__flight_record.csv
2024-08-29 08:16:57-08:18:38,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,3.69,6.97,01:41,other,UTPL,default team,,R8397768905,76.0,65.0,,MKAVI1 T40 RPU028B_AUG_2024_ManualMode__flight_record.csv
2024-08-29 07:08:52-07:10:46,"Aglayan - Alanib - Ticalaan Road, Purok 1, Babahagon, Balila, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,1.96,3.43,01:54,other,UTPL,default team,,R7676957213,53.0,40.0,,MKAVI1 T40 RPU028B_AUG_2024_ManualMode__flight_record.csv
2024-08-29 07:04:37-07:08:29,"Aglayan - Alanib - Ticalaan Road, Purok 1, Babahagon, Balila, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,6.3,16.64,03:52,other,UTPL,default team,,R7636912119,95.0,56.0,,MKAVI1 T40 RPU028B_AUG_2024_ManualMode__flight_record.csv
2024-08-29 01:35:54-01:36:53,"Dabongdabong, Valencia, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.21,2.36,00:59,other,UTPL,default team,,R7156370991,65.0,59.0,,MKAVI1 T40 RPU028B_AUG_2024_ManualMode__flight_record.csv
2024-08-28 22:58:02-22:59:05,"Dabongdabong, Valencia, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.71,4.33,01:02,other,UTPL,default team,,R6255356376,36.0,29.0,,MKAVI1 T40 RPU028B_AUG_2024_ManualMode__flight_record.csv
2024-08-28 08:39:43-08:44:13,"Kaatuan, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,2.03,8.71,04:30,other,UTPL,default team,,R6741542718,100.0,68.0,,MKAVI1 T40 RPU028B_AUG_2024_ManualMode__flight_record.csv
2024-08-28 08:37:03-08:38:32,"Kaatuan, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.95,5.45,01:28,other,UTPL,default team,,R6721520171,24.0,11.0,,MKAVI1 T40 RPU028B_AUG_2024_ManualMode__flight_record.csv
2024-08-28 07:56:04-07:58:25,"Kaatuan, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,3.6,8.74,02:20,other,UTPL,default team,,R6521294701,64.0,45.0,,MKAVI1 T40 RPU028B_AUG_2024_ManualMode__flight_record.csv
2024-08-28 07:23:51-07:25:24,"Kaatuan, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,1.79,6.3,01:32,other,UTPL,default team,,R6381136872,65.0,54.0,,MKAVI1 T40 RPU028B_AUG_2024_ManualMode__flight_record.csv
2024-08-27 07:59:43-08:03:50,"Kaatuan, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,7.39,30.18,04:07,other,UTPL,default team,,R5359986975,100.0,56.0,,MKAVI1 T40 RPU028B_AUG_2024_ManualMode__flight_record.csv
2024-08-27 01:33:34-01:34:25,"Valencia-Lantapan Road, San Carlos, Valencia, Bukidnon, Northern Mindanao, 8709088, Philippines",T40 Drone 2,Spraying,1.94,1.52,00:51,other,UTPL,default team,,R4919490941,100.0,87.0,,MKAVI1 T40 RPU028B_AUG_2024_ManualMode__flight_record.csv
2024-08-26 21:56:31-21:57:27,"Valencia Bypass Road, Dabongdabong, Valencia, Bukidnon, Northern Mindanao, 8709088, Philippines",T40 Drone 2,Spraying,0.21,2.57,00:56,other,UTPL,default team,,R4278769437,30.0,23.0,,MKAVI1 T40 RPU028B_AUG_2024_ManualMode__flight_record.csv
2024-08-26 07:48:22-07:50:17,"Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.27,0.45,01:55,other,UTPL,default team,,R2914383000,100.0,81.0,,MKAVI1 T40 RPU028B_AUG_2024_ManualMode__flight_record.csv
2024-08-26 07:45:39-07:46:41,"Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,1.33,2.1,01:01,other,UTPL,default team,,R2754202624,53.0,45.0,,MKAVI1 T40 RPU028B_AUG_2024_ManualMode__flight_record.csv
2024-08-26 06:48:40-06:52:02,"Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,3.62,19.55,03:21,other,UTPL,default team,,R2353751684,50.0,21.0,,MKAVI1 T40 RPU028B_AUG_2024_ManualMode__flight_record.csv
2024-08-26 06:44:39-06:45:22,"Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.76,1.78,00:43,other,UTPL,default team,,R2293684043,100.0,91.0,,MKAVI1 T40 RPU028B_AUG_2024_ManualMode__flight_record.csv
2024-08-25 07:15:20-07:19:16,"Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,5.45,28.59,03:56,other,UTPL,default team,,R1793120368,100.0,59.0,,MKAVI1 T40 RPU028B_AUG_2024_ManualMode__flight_record.csv
2024-08-25 07:11:28-07:13:04,"Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,2.24,5.85,01:36,other,UTPL,default team,,R1713030180,33.0,21.0,,MKAVI1 T40 RPU028B_AUG_2024_ManualMode__flight_record.csv
2024-08-25 06:49:08-06:51:18,"Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,2.61,9.21,02:09,other,UTPL,default team,,R1452737069,41.0,25.0,,MKAVI1 T40 RPU028B_AUG_2024_ManualMode__flight_record.csv
2024-08-25 06:08:02-06:09:32,"Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.77,2.54,01:30,other,UTPL,default team,,R0852060659,31.0,20.0,,MKAVI1 T40 RPU028B_AUG_2024_ManualMode__flight_record.csv
2024-08-24 15:39:02-15:42:24,"Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,4.17,21.8,03:22,other,UTPL,default team,,R6424189283,97.0,67.0,,MKAVI1 T40 RPU028B_AUG_2024_ManualMode__flight_record.csv
2024-08-24 09:03:09-09:06:05,"Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,5.67,15.29,02:55,other,UTPL,default team,,R6223963813,41.0,17.0,,MKAVI1 T40 RPU028B_AUG_2024_ManualMode__flight_record.csv
2024-08-24 08:44:57-08:46:17,"Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,1.28,3.4,01:20,other,UTPL,default team,,R5923625608,39.0,30.0,,MKAVI1 T40 RPU028B_AUG_2024_ManualMode__flight_record.csv
2024-08-24 08:38:34-08:39:16,"Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.37,0.93,00:42,other,UTPL,default team,,R5863557967,100.0,92.0,,MKAVI1 T40 RPU028B_AUG_2024_ManualMode__flight_record.csv
2024-08-24 08:33:50-08:34:32,"Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.34,1.53,00:41,other,UTPL,default team,,R5663332497,42.0,35.0,,MKAVI1 T40 RPU028B_AUG_2024_ManualMode__flight_record.csv
2024-08-24 08:06:14-08:07:32,"Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.48,3.18,01:17,other,UTPL,default team,,R5403039386,32.0,22.0,,MKAVI1 T40 RPU028B_AUG_2024_ManualMode__flight_record.csv
2024-08-24 07:46:10-07:49:34,"Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,6.35,19.18,03:24,other,UTPL,default team,,R5002588446,39.0,7.0,,MKAVI1 T40 RPU028B_AUG_2024_ManualMode__flight_record.csv
2024-08-23 17:19:53-17:21:22,"Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.7,1.91,01:28,other,UTPL,default team,,R2840153370,75.0,66.0,,MKAVI1 T40 RPU028B_AUG_2024_ManualMode__flight_record.csv
2024-08-23 16:59:24-17:01:02,"Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,1.52,4.06,01:37,other,UTPL,default team,,R2499770071,31.0,20.0,,MKAVI1 T40 RPU028B_AUG_2024_ManualMode__flight_record.csv
2024-08-23 16:31:39-16:32:09,"Baclayon, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.87,2.69,00:29,other,UTPL,default team,,R2179409319,61.0,57.0,,MKAVI1 T40 RPU028B_AUG_2024_ManualMode__flight_record.csv
2024-08-23 16:18:42-16:20:09,"Baclayon, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,2.25,5.49,01:27,other,UTPL,default team,,R1979183849,100.0,84.0,,MKAVI1 T40 RPU028B_AUG_2024_ManualMode__flight_record.csv
2024-08-23 16:02:32-16:04:50,"Baclayon, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,1.81,5.83,02:17,other,UTPL,default team,,R1718890738,49.0,33.0,,MKAVI1 T40 RPU028B_AUG_2024_ManualMode__flight_record.csv
2024-08-23 07:36:20-07:40:11,"Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,4.07,25.99,03:51,other,UTPL,default team,,R1478620174,99.0,60.0,,MKAVI1 T40 RPU028B_AUG_2024_ManualMode__flight_record.csv
2024-08-23 07:03:41-07:04:50,"Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.93,5.15,01:09,other,UTPL,default team,,R1178281969,100.0,87.0,,MKAVI1 T40 RPU028B_AUG_2024_ManualMode__flight_record.csv
2024-08-23 06:25:49-06:26:36,"Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.78,1.27,00:47,other,UTPL,default team,,R0837898670,95.0,85.0,,MKAVI1 T40 RPU028B_AUG_2024_ManualMode__flight_record.csv
2024-08-23 01:23:26-01:24:27,"Valencia, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,2.16,3.2,01:01,other,UTPL,default team,,R0597628106,79.0,73.0,,MKAVI1 T40 RPU028B_AUG_2024_ManualMode__flight_record.csv
2024-08-22 21:21:12-21:22:36,"Dabongdabong, Valencia, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,2.03,6.97,01:24,other,UTPL,default team,,R6790455687,28.0,19.0,,MKAVI1 T40 RPU028B_AUG_2024_ManualMode__flight_record.csv
2024-08-22 08:04:36-08:05:55,"Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.58,1.81,01:19,other,UTPL,default team,,R5509012679,25.0,16.0,,MKAVI1 T40 RPU028B_AUG_2024_ManualMode__flight_record.csv
2024-08-22 07:52:51-07:54:35,"Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,3.71,9.13,01:44,other,UTPL,default team,,R5348832303,29.0,15.0,,MKAVI1 T40 RPU028B_AUG_2024_ManualMode__flight_record.csv
2024-08-22 07:32:38-07:34:28,"Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.36,1.48,01:50,other,UTPL,default team,,R5148606833,63.0,51.0,,MKAVI1 T40 RPU028B_AUG_2024_ManualMode__flight_record.csv
2024-08-22 00:41:04-00:41:51,"Dabongdabong, Valencia, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.35,2.59,00:46,other,UTPL,default team,,R3767051090,18.0,13.0,,MKAVI1 T40 RPU028B_AUG_2024_ManualMode__flight_record.csv
2024-08-22 00:39:24-00:39:47,"Dabongdabong, Valencia, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,1.16,1.01,00:22,other,UTPL,default team,,R3706983449,32.0,29.0,,MKAVI1 T40 RPU028B_AUG_2024_ManualMode__flight_record.csv
2024-08-21 22:32:32-22:33:20,"San Carlos, Valencia, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.0,0.18,00:48,other,UTPL,default team,,R3146352133,54.0,48.0,,MKAVI1 T40 RPU028B_AUG_2024_ManualMode__flight_record.csv
2024-08-21 18:04:36-18:06:30,"Kaatuan, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,1.86,5.63,01:53,other,UTPL,default team,,R1304277809,30.0,13.0,,MKAVI1 T40 RPU028B_AUG_2024_ManualMode__flight_record.csv
2024-08-21 17:39:24-17:41:41,"Kaatuan, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,2.15,7.75,02:16,other,UTPL,default team,,R0703601399,37.0,20.0,,MKAVI1 T40 RPU028B_AUG_2024_ManualMode__flight_record.csv
2024-08-21 17:08:24-17:10:51,"Kaatuan, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,1.93,5.02,02:26,other,UTPL,default team,,R0203037724,45.0,28.0,,MKAVI1 T40 RPU028B_AUG_2024_ManualMode__flight_record.csv
2024-08-21 16:50:35-16:53:01,"Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,2.41,8.58,02:25,other,UTPL,default team,,R8498232740,49.0,31.0,,MKAVI1 T40 RPU028B_AUG_2024_ManualMode__flight_record.csv
2024-08-21 16:22:59-16:25:29,"Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,2.8,10.74,02:29,other,UTPL,default team,,R8137826894,31.0,10.0,,MKAVI1 T40 RPU028B_AUG_2024_ManualMode__flight_record.csv
2024-08-21 16:16:29-16:18:11,"Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,1.16,4.66,01:42,other,UTPL,default team,,R8017691612,99.0,81.0,,MKAVI1 T40 RPU028B_AUG_2024_ManualMode__flight_record.csv
2024-08-21 16:06:51-16:07:51,"Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,1.37,2.22,01:00,other,UTPL,default team,,R7677308313,96.0,84.0,,MKAVI1 T40 RPU028B_AUG_2024_ManualMode__flight_record.csv
2024-08-21 07:31:07-07:32:44,"Baclayon, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,2.14,5.71,01:37,other,UTPL,default team,,R7477082843,40.0,28.0,,MKAVI1 T40 RPU028B_AUG_2024_ManualMode__flight_record.csv
2024-08-21 06:48:01-06:49:31,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,1.78,7.67,01:30,other,UTPL,default team,,R6676180963,100.0,81.0,,MKAVI1 T40 RPU028B_AUG_2024_ManualMode__flight_record.csv
2024-08-21 06:42:04-06:42:21,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.52,2.05,00:16,other,UTPL,default team,,R6275730023,44.0,40.0,,MKAVI1 T40 RPU028B_AUG_2024_ManualMode__flight_record.csv
2024-08-21 06:23:13-06:25:37,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,4.26,13.3,02:23,other,UTPL,default team,,R5955369271,36.0,17.0,,MKAVI1 T40 RPU028B_AUG_2024_ManualMode__flight_record.csv
2024-08-21 01:16:19-01:17:32,"Valencia-Lantapan Road, San Carlos, Valencia, Bukidnon, Northern Mindanao, 8709088, Philippines",T40 Drone 2,Spraying,0.6,3.6,01:13,other,UTPL,default team,,R3732866554,65.0,55.0,,MKAVI1 T40 RPU028B_AUG_2024_ManualMode__flight_record.csv
2024-08-20 22:58:34-22:59:32,"Valencia Bypass Road, Dabongdabong, Valencia, Bukidnon, Northern Mindanao, 8709088, Philippines",T40 Drone 2,Spraying,0.23,0.41,00:57,other,UTPL,default team,,R3372460708,53.0,47.0,,MKAVI1 T40 RPU028B_AUG_2024_ManualMode__flight_record.csv
2024-08-20 22:45:40-22:46:39,"Valencia Bypass Road, Dabongdabong, Valencia, Bukidnon, Northern Mindanao, 8709088, Philippines",T40 Drone 2,Spraying,0.26,2.16,00:59,other,UTPL,default team,,R2831851939,26.0,19.0,,MKAVI1 T40 RPU028B_AUG_2024_ManualMode__flight_record.csv
2024-08-20 22:25:59-22:27:00,"Valencia Bypass Road, Dabongdabong, Valencia, Bukidnon, Northern Mindanao, 8709088, Philippines",T40 Drone 2,Spraying,0.84,1.1,01:00,other,UTPL,default team,,R2571558828,53.0,47.0,,MKAVI1 T40 RPU028B_AUG_2024_ManualMode__flight_record.csv
2024-08-20 08:21:18-08:23:35,"Kaatuan, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,3.43,9.24,02:16,other,UTPL,default team,,R0629371769,33.0,15.0,,MKAVI1 T40 RPU028B_AUG_2024_ManualMode__flight_record.csv
2024-08-20 07:15:18-07:20:09,"Kaatuan, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,6.58,27.27,04:51,other,UTPL,default team,,R0389101205,100.0,44.0,,MKAVI1 T40 RPU028B_AUG_2024_ManualMode__flight_record.csv
2024-08-19 17:05:08-17:06:17,"Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,1.25,2.08,01:08,other,UTPL,default team,,R5300485778,66.0,58.0,,MKAVI1 T40 RPU028B_AUG_2024_ManualMode__flight_record.csv
2024-08-19 16:41:46-16:43:05,"Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.46,2.76,01:19,other,UTPL,default team,,R4880012291,41.0,32.0,,MKAVI1 T40 RPU028B_AUG_2024_ManualMode__flight_record.csv
2024-08-19 08:29:39-08:31:28,"Baclayon, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,2.16,4.7,01:49,other,UTPL,default team,,R3618591830,38.0,24.0,,MKAVI1 T40 RPU028B_AUG_2024_ManualMode__flight_record.csv
2024-08-19 07:31:30-07:33:42,"Purok 1, Balila, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,4.79,14.45,02:11,other,UTPL,default team,,R2196990993,47.0,30.0,,MKAVI1 T40 RPU028B_AUG_2024_ManualMode__flight_record.csv
2024-08-19 07:30:05-07:30:20,"Purok 1, Balila, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.76,1.79,00:14,other,UTPL,default team,,R2136923352,63.0,60.0,,MKAVI1 T40 RPU028B_AUG_2024_ManualMode__flight_record.csv
2024-08-19 07:14:01-07:15:23,"Valencia-Lantapan Road, Purok 1, Balila, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,1.58,3.24,01:21,other,UTPL,default team,,R1616337130,64.0,56.0,,MKAVI1 T40 RPU028B_AUG_2024_ManualMode__flight_record.csv
2024-08-19 07:09:40-07:11:23,"Valencia-Lantapan Road, Purok 1, Balila, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,3.49,10.3,01:43,other,UTPL,default team,,R1496201848,100.0,84.0,,MKAVI1 T40 RPU028B_AUG_2024_ManualMode__flight_record.csv
2024-08-19 07:06:05-07:07:33,"Valencia-Lantapan Road, Purok 1, Balila, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,1.53,2.83,01:28,other,UTPL,default team,,R1275953831,24.0,15.0,,MKAVI1 T40 RPU028B_AUG_2024_ManualMode__flight_record.csv
2024-08-19 06:34:27-06:35:52,"Valencia-Lantapan Road, Purok 1, Balila, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.7,0.95,01:24,other,UTPL,default team,,R8289705839,32.0,22.0,,MKAVI1 T40 RPU028B_AUG_2024_ManualMode__flight_record.csv
2024-08-19 00:56:25-00:58:03,"Valencia, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.92,7.22,01:37,other,UTPL,default team,,R7889254899,33.0,21.0,,MKAVI1 T40 RPU028B_AUG_2024_ManualMode__flight_record.csv
2024-08-18 23:07:47-23:09:24,"Dabongdabong, Valencia, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.92,4.16,01:37,other,UTPL,default team,,R6928172643,63.0,52.0,,MKAVI1 T40 RPU028B_AUG_2024_ManualMode__flight_record.csv
2024-08-18 22:48:45-22:50:00,"Valencia, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.72,2.99,01:14,other,UTPL,default team,,R6527721703,21.0,12.0,,MKAVI1 T40 RPU028B_AUG_2024_ManualMode__flight_record.csv
2024-08-18 21:46:16-21:47:14,"Valencia, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.0,0.74,00:58,other,UTPL,default team,,R4805782661,36.0,28.0,,MKAVI1 T40 RPU028B_AUG_2024_ManualMode__flight_record.csv
2024-08-18 08:07:51-08:11:49,"Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,4.03,21.15,03:58,other,UTPL,default team,,R4325241533,87.0,48.0,,MKAVI1 T40 RPU028B_AUG_2024_ManualMode__flight_record.csv
2024-08-18 08:06:49-08:07:35,"Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,1.43,1.41,00:46,other,UTPL,default team,,R4245151345,100.0,90.0,,MKAVI1 T40 RPU028B_AUG_2024_ManualMode__flight_record.csv
2024-08-18 07:49:04-07:52:25,"Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,3.33,2.25,03:21,other,UTPL,default team,,R3784632764,99.0,51.0,,MKAVI1 T40 RPU028B_AUG_2024_ManualMode__flight_record.csv
2024-08-18 07:25:26-07:31:36,"Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,7.3,30.0,06:10,other,UTPL,default team,,R3524339653,98.0,38.0,,MKAVI1 T40 RPU028B_AUG_2024_ManualMode__flight_record.csv
2024-08-18 06:49:58-06:51:55,"Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,2.79,8.77,01:57,other,UTPL,default team,,R3063821072,28.0,12.0,,MKAVI1 T40 RPU028B_AUG_2024_ManualMode__flight_record.csv
2024-08-17 23:40:15-23:41:57,"Dabongdabong, Valencia, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,1.34,7.1,01:41,other,UTPL,default team,,R1381927124,41.0,31.0,,MKAVI1 T40 RPU028B_AUG_2024_ManualMode__flight_record.csv
2024-08-17 08:00:34-08:03:02,"Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,3.31,10.22,02:28,other,UTPL,default team,,R0520957603,40.0,19.0,,MKAVI1 T40 RPU028B_AUG_2024_ManualMode__flight_record.csv
2024-08-17 07:39:42-07:42:26,"Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,1.54,8.86,02:43,other,UTPL,default team,,R0340754680,40.0,18.0,,MKAVI1 T40 RPU028B_AUG_2024_ManualMode__flight_record.csv
2024-08-17 07:17:12-07:19:07,"Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,1.82,8.95,01:54,other,UTPL,default team,,R8515814414,55.0,40.0,,MKAVI1 T40 RPU028B_AUG_2024_ManualMode__flight_record.csv
2024-08-17 07:13:10-07:14:56,"Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,1.52,4.15,01:46,other,UTPL,default team,,R8475769320,97.0,77.0,,MKAVI1 T40 RPU028B_AUG_2024_ManualMode__flight_record.csv
